,Unnamed: 0.1,Unnamed: 0,Symbol,trade,Trade ID,entry_date,exit_date,entry_price,exit_price,qty
858,16,16,CUMMINSIND,long,10707,2022-06-24 09:15:00,2022-06-29 09:45:00,994.25,995.2,100
859,17,17,CUMMINSIND,long,10774,2022-07-06 10:45:00,2022-07-06 13:15:00,1082.75,1108.65,92
860,18,18,CUMMINSIND,long,10870,2022-07-18 09:15:00,2022-07-18 13:15:00,1146.0,1167.85,87
861,0,0,DABUR,long,3281,2020-01-13 09:15:00,2020-01-16 09:15:00,476.6,491.55,209
862,1,1,DABUR,long,4046,2020-04-16 09:15:00,2020-04-21 09:15:00,504.1,490.0,198
863,2,2,DABUR,long,4839,2020-07-17 09:15:00,2020-07-22 09:45:00,494.3,492.55,202
864,3,3,DABUR,long,5328,2020-09-11 13:45:00,2020-09-16 09:45:00,508.15,508.35,196
865,4,4,DABUR,long,5493,2020-10-05 14:15:00,2020-10-08 10:45:00,519.0,523.9,192
866,5,5,DABUR,long,6179,2020-12-24 09:15:00,2020-12-30 10:15:00,514.85,526.25,194
867,6,6,DABUR,long,6789,2021-03-08 11:15:00,2021-03-12 10:45:00,530.1,526.9,188
868,7,7,DABUR,long,6994,2021-04-07 09:15:00,2021-04-12 09:15:00,555.2,556.6,180
869,8,8,DABUR,long,7280,2021-05-17 09:15:00,2021-05-20 10:15:00,537.35,535.0,186
870,9,9,DABUR,long,7508,2021-06-14 13:45:00,2021-06-17 09:15:00,570.4,579.75,175
871,10,10,DABUR,long,8065,2021-08-17 14:45:00,2021-08-20 15:15:00,596.8,608.5,167
872,11,11,DABUR,long,8174,2021-09-02 11:15:00,2021-09-02 15:15:00,642.0,640.0,155
873,12,12,DABUR,long,9219,2021-12-31 09:15:00,2022-01-04 11:15:00,573.95,575.6,174
874,13,13,DABUR,long,9852,2022-03-16 09:15:00,2022-03-21 14:15:00,562.0,547.65,177
875,14,14,DABUR,long,10190,2022-04-28 14:15:00,2022-05-04 10:45:00,575.0,541.6,173
876,15,15,DABUR,long,10629,2022-06-21 09:15:00,2022-06-24 09:15:00,504.0,512.0,198
877,16,16,DABUR,long,10738,2022-07-06 11:45:00,2022-07-11 09:15:00,538.5,545.55,185
878,17,17,DABUR,long,11388,2022-09-22 09:15:00,2022-09-26 09:15:00,566.8,561.35,176
879,0,0,DALBHARAT,long,3333,2020-01-17 09:15:00,2020-01-22 09:45:00,872.0,846.0,114
880,1,1,DALBHARAT,long,4409,2020-05-28 09:15:00,2020-05-28 13:15:00,542.95,565.5,184
881,2,2,DALBHARAT,long,4612,2020-06-19 10:45:00,2020-06-19 15:15:00,590.8,591.95,169
882,3,3,DALBHARAT,long,4629,2020-06-23 10:45:00,2020-06-26 09:15:00,618.1,706.4,161
883,4,4,DALBHARAT,long,4928,2020-07-29 09:15:00,2020-08-03 09:15:00,729.2,770.6,137
884,5,5,DALBHARAT,long,4947,2020-08-04 12:15:00,2020-08-07 09:15:00,789.9,812.0,126
885,6,6,DALBHARAT,long,5922,2020-11-24 09:15:00,2020-11-25 09:45:00,1053.7,1025.2,94
886,7,7,DALBHARAT,long,6611,2021-02-11 09:45:00,2021-02-15 09:15:00,1373.55,1433.0,72
887,8,8,DALBHARAT,long,6772,2021-03-03 13:15:00,2021-03-04 09:15:00,1533.2,1494.65,65
888,9,9,DALBHARAT,long,7789,2021-06-30 10:45:00,2021-07-05 09:45:00,1932.8,1937.95,51
889,10,10,DALBHARAT,long,7804,2021-07-06 10:45:00,2021-07-09 09:15:00,2009.15,2071.4,49
890,11,11,DALBHARAT,long,7861,2021-07-15 11:45:00,2021-07-20 09:15:00,2234.65,2230.0,44
891,12,12,DALBHARAT,long,7900,2021-07-26 09:15:00,2021-07-28 09:15:00,2340.45,2196.5,42
892,13,13,DALBHARAT,long,8309,2021-09-13 12:15:00,2021-09-13 15:15:00,2439.05,2399.9,40
893,14,14,DALBHARAT,long,8310,2021-09-14 09:15:00,2021-09-16 10:15:00,2479.9,2399.25,40
894,15,15,DALBHARAT,long,8761,2021-11-08 12:45:00,2021-11-11 11:15:00,2121.75,2122.95,47
895,16,16,DALBHARAT,long,10022,2022-04-01 11:15:00,2022-04-06 09:15:00,1529.0,1610.1,65
896,17,17,DALBHARAT,long,10053,2022-04-08 11:45:00,2022-04-13 09:15:00,1612.3,1630.0,62
897,18,18,DALBHARAT,long,10304,2022-05-13 11:15:00,2022-05-18 09:15:00,1441.45,1419.55,69
898,19,19,DALBHARAT,long,12029,2022-11-29 12:45:00,2022-11-30 12:45:00,1767.9,1805.4,56
899,0,0,DEEPAKNTR,long,3577,2020-02-12 14:15:00,2020-02-17 10:45:00,424.45,453.1,235
900,1,1,DEEPAKNTR,long,3699,2020-03-02 13:15:00,2020-03-04 12:45:00,488.0,506.65,204
901,2,2,DEEPAKNTR,long,4000,2020-04-09 14:45:00,2020-04-15 13:45:00,469.95,445.6,212
902,3,3,DEEPAKNTR,long,4125,2020-04-29 11:15:00,2020-04-29 14:45:00,506.4,504.85,197
903,4,4,DEEPAKNTR,long,4127,2020-04-30 09:15:00,2020-05-04 09:15:00,523.8,479.5,190
904,5,5,DEEPAKNTR,long,4569,2020-06-22 09:15:00,2020-06-25 09:15:00,505.4,497.25,197
905,6,6,DEEPAKNTR,long,4842,2020-07-24 09:15:00,2020-07-29 09:15:00,565.0,625.85,176
906,7,7,DEEPAKNTR,long,5254,2020-09-10 13:45:00,2020-09-14 11:15:00,750.0,791.0,133
907,8,8,DEEPAKNTR,long,6095,2020-12-17 09:15:00,2020-12-21 13:45:00,919.25,890.85,108
908,9,9,DEEPAKNTR,long,6190,2021-01-01 09:15:00,2021-01-01 14:15:00,975.5,984.0,102
909,10,10,DEEPAKNTR,long,6544,2021-02-11 09:15:00,2021-02-15 12:45:00,1107.0,1195.0,90
910,11,11,DEEPAKNTR,long,6917,2021-03-30 12:15:00,2021-04-05 09:15:00,1596.0,1663.2,62
911,12,12,DEEPAKNTR,long,7104,2021-04-27 11:45:00,2021-04-30 09:15:00,1719.1,1799.9,58
912,13,13,DEEPAKNTR,long,7728,2021-07-08 09:15:00,2021-07-13 09:15:00,1956.9,1953.55,51
913,14,14,DEEPAKNTR,long,8144,2021-08-30 09:15:00,2021-09-02 09:45:00,2202.15,2298.15,45
914,15,15,DEEPAKNTR,long,8169,2021-09-06 09:15:00,2021-09-07 09:45:00,2360.05,2325.0,42
915,16,16,DEEPAKNTR,long,8213,2021-09-13 12:15:00,2021-09-16 09:15:00,2418.3,2460.0,41
916,17,17,DEEPAKNTR,long,8382,2021-10-05 09:15:00,2021-10-08 09:15:00,2735.0,2883.2,36
917,18,18,DEEPAKNTR,long,8848,2021-12-02 12:45:00,2021-12-03 11:45:00,2189.95,2317.2,45
918,19,19,DEEPAKNTR,long,8885,2021-12-08 10:45:00,2021-12-13 09:15:00,2355.0,2366.65,42
919,20,20,DEEPAKNTR,long,9077,2021-12-31 14:15:00,2022-01-05 09:45:00,2490.0,2502.55,40
920,21,21,DEEPAKNTR,long,9362,2022-02-07 09:15:00,2022-02-08 10:15:00,2375.5,2276.0,42
921,22,22,DEEPAKNTR,long,9900,2022-04-08 12:45:00,2022-04-11 14:15:00,2384.25,2307.25,41
922,23,23,DEEPAKNTR,long,10015,2022-04-26 13:15:00,2022-04-27 09:15:00,2295.9,2250.9,43
923,24,24,DEEPAKNTR,long,11241,2022-09-12 11:15:00,2022-09-15 10:45:00,2128.55,2219.1,46
924,25,25,DEEPAKNTR,long,11630,2022-11-01 09:15:00,2022-11-03 12:15:00,2322.7,2291.45,43
925,0,0,DHANI,long,5957,2020-11-09 09:15:00,2020-11-11 14:45:00,209.25,196.8,477
926,1,1,DHANI,long,6046,2020-11-23 13:45:00,2020-11-26 09:45:00,220.7,233.0,453
927,2,2,DHANI,long,6292,2020-12-24 09:15:00,2020-12-24 12:15:00,314.1,321.4,318
928,3,3,DHANI,long,7726,2021-06-09 09:15:00,2021-06-14 09:15:00,213.1,194.9,469
929,4,4,DHANI,long,9251,2021-12-03 09:15:00,2021-12-06 11:45:00,178.6,167.0,559
930,5,5,DHANI,long,11415,2022-08-03 14:45:00,2022-08-05 10:45:00,47.75,51.1,2094
931,0,0,DIVISLAB,long,3437,2020-01-29 09:15:00,2020-02-03 09:15:00,1970.0,1992.8,50
932,1,1,DIVISLAB,long,3605,2020-02-19 15:15:00,2020-02-25 09:45:00,2194.2,2115.05,45
933,2,2,DIVISLAB,long,3704,2020-03-05 13:45:00,2020-03-09 10:45:00,2233.55,2152.9,44
934,3,3,DIVISLAB,long,4947,2020-07-30 09:15:00,2020-07-30 12:45:00,2466.4,2516.0,40
935,4,4,DIVISLAB,long,5014,2020-08-06 13:45:00,2020-08-10 09:15:00,2745.85,3130.55,36
936,5,5,DIVISLAB,long,5571,2020-10-08 14:45:00,2020-10-13 09:15:00,3232.75,3226.55,30
937,6,6,DIVISLAB,long,5948,2020-11-24 09:15:00,2020-11-27 09:15:00,3562.2,3580.15,28
938,7,7,DIVISLAB,long,6972,2021-03-24 09:15:00,2021-03-25 11:45:00,3518.45,3411.0,28
939,8,8,DIVISLAB,long,7002,2021-03-30 13:45:00,2021-04-05 09:15:00,3585.05,3654.3,27
940,9,9,DIVISLAB,long,7028,2021-04-07 09:15:00,2021-04-12 09:15:00,3717.95,3757.9,26
941,10,10,DIVISLAB,long,7077,2021-04-16 14:15:00,2021-04-22 09:45:00,3832.75,3772.0,26
942,11,11,DIVISLAB,long,7349,2021-05-24 09:15:00,2021-05-27 10:15:00,4131.4,4081.3,24
943,12,12,DIVISLAB,long,7383,2021-05-31 14:15:00,2021-06-03 09:15:00,4178.2,4226.0,23
944,13,13,DIVISLAB,long,7448,2021-06-10 09:15:00,2021-06-10 12:15:00,4372.65,4398.85,22
945,14,14,DIVISLAB,long,7453,2021-06-10 14:45:00,2021-06-15 11:45:00,4374.95,4337.0,22
946,15,15,DIVISLAB,long,7627,2021-07-02 14:15:00,2021-07-06 14:45:00,4517.65,4516.45,22
947,16,16,DIVISLAB,long,9196,2021-12-31 10:45:00,2022-01-05 10:15:00,4667.7,4594.55,21
948,17,17,DIVISLAB,long,9578,2022-02-16 12:45:00,2022-02-18 10:15:00,4457.7,4362.5,22
949,18,18,DIVISLAB,long,9821,2022-03-17 14:45:00,2022-03-23 09:15:00,4499.1,4522.8,22
950,19,19,DIVISLAB,long,10267,2022-05-13 11:15:00,2022-05-18 09:15:00,4321.0,4353.2,23
951,20,20,DIVISLAB,long,11008,2022-08-05 09:15:00,2022-08-11 09:45:00,3913.7,3927.65,25
952,21,21,DIVISLAB,long,11345,2022-09-20 09:15:00,2022-09-21 14:15:00,3636.35,3578.85,27
953,22,22,DIVISLAB,long,11463,2022-10-04 14:45:00,2022-10-10 10:15:00,3779.4,3666.15,26
954,23,23,DIVISLAB,long,11879,2022-11-28 09:15:00,2022-12-01 09:15:00,3360.2,3406.0,29
955,0,0,DIXON,long,3736,2020-03-03 09:15:00,2020-03-04 13:15:00,807.88,778.39,123
956,1,1,DIXON,long,4180,2020-04-28 15:15:00,2020-05-04 09:15:00,867.0,884.11,115
957,2,2,DIXON,long,4411,2020-05-28 14:15:00,2020-06-02 09:15:00,928.0,1017.6,107
958,3,3,DIXON,long,4571,2020-06-18 11:15:00,2020-06-22 11:45:00,1115.6,1114.01,89
959,4,4,DIXON,long,4839,2020-07-21 09:15:00,2020-07-22 12:15:00,1408.48,1479.58,70
960,5,5,DIXON,long,5169,2020-08-26 14:45:00,2020-08-28 14:45:00,1670.02,1665.02,59
961,6,6,DIXON,long,5314,2020-09-15 09:15:00,2020-09-17 14:45:00,1999.47,1952.83,50
962,7,7,DIXON,long,5758,2020-11-06 09:15:00,2020-11-09 14:45:00,2084.03,1950.0,47
963,8,8,DIXON,long,6085,2020-12-17 09:15:00,2020-12-21 12:15:00,2717.0,2598.0,36
964,9,9,DIXON,long,6144,2020-12-29 09:15:00,2021-01-01 09:15:00,2758.4,2721.36,36
965,10,10,DIXON,long,6168,2021-01-04 14:45:00,2021-01-07 09:15:00,2760.52,3020.0,36
966,11,11,DIXON,long,6447,2021-02-08 12:15:00,2021-02-11 09:15:00,3395.59,3895.95,29
967,12,12,DIXON,long,7081,2021-04-28 09:15:00,2021-05-03 09:15:00,4111.0,4194.3,24
968,13,13,DIXON,long,7354,2021-06-02 09:15:00,2021-06-07 09:45:00,4173.0,4244.05,23
969,14,14,DIXON,long,7613,2021-07-05 09:15:00,2021-07-07 09:15:00,4594.7,4500.0,21
970,15,15,DIXON,long,8172,2021-09-08 09:15:00,2021-09-14 09:15:00,4342.65,4313.15,23
971,16,16,DIXON,long,8415,2021-10-08 13:45:00,2021-10-13 10:15:00,5129.65,5453.8,19
972,17,17,DIXON,long,8922,2021-12-10 14:45:00,2021-12-13 12:15:00,5532.0,5734.35,18
973,18,18,DIXON,long,9007,2021-12-22 09:15:00,2021-12-27 09:15:00,5606.4,5485.0,17
974,19,19,DIXON,long,11087,2022-08-18 09:15:00,2022-08-23 09:15:00,4066.75,4050.85,24
975,20,20,DIXON,long,11276,2022-09-13 12:45:00,2022-09-16 09:15:00,4617.15,4598.95,21
976,0,0,DLF,long,5781,2020-10-20 12:15:00,2020-10-21 13:45:00,168.25,165.65,594
977,1,1,DLF,long,6030,2020-11-18 14:45:00,2020-11-23 09:15:00,191.0,182.6,523
978,2,2,DLF,long,6137,2020-12-04 10:45:00,2020-12-09 09:15:00,208.35,210.15,479
979,3,3,DLF,long,6449,2021-01-13 09:15:00,2021-01-18 10:45:00,274.85,275.2,363
980,4,4,DLF,long,6644,2021-02-09 10:45:00,2021-02-12 09:15:00,319.55,315.1,312
981,5,5,DLF,long,6670,2021-02-16 09:15:00,2021-02-18 12:15:00,323.5,309.8,309
982,6,6,DLF,long,7337,2021-05-10 09:15:00,2021-05-14 09:45:00,262.6,260.25,380
983,7,7,DLF,long,7443,2021-05-26 10:45:00,2021-05-31 09:15:00,288.4,286.8,346
984,8,8,DLF,long,7534,2021-06-09 09:15:00,2021-06-14 09:15:00,306.3,295.2,326
985,9,9,DLF,long,7910,2021-07-23 15:15:00,2021-07-28 09:45:00,334.95,332.7,298
986,10,10,DLF,long,7961,2021-08-03 09:15:00,2021-08-06 09:15:00,352.35,351.85,283
987,11,11,DLF,long,8475,2021-10-04 12:45:00,2021-10-06 12:45:00,428.0,408.85,233
988,12,12,DLF,long,8742,2021-11-08 14:15:00,2021-11-11 09:15:00,442.3,434.3,226
989,13,13,DLF,long,9312,2022-01-12 14:45:00,2022-01-17 09:45:00,417.25,417.3,239
990,14,14,DLF,long,9949,2022-03-30 09:45:00,2022-03-30 15:15:00,379.65,381.7,263
991,15,15,DLF,long,9968,2022-04-01 11:45:00,2022-04-06 09:15:00,385.2,394.5,259
992,16,16,DLF,long,10972,2022-07-27 10:45:00,2022-07-28 12:45:00,368.85,379.5,271
993,17,17,DLF,long,11784,2022-11-01 14:45:00,2022-11-02 13:15:00,389.65,381.0,256
994,18,18,DLF,long,11867,2022-11-14 09:15:00,2022-11-17 09:15:00,403.35,403.0,247
995,0,0,DMART,long,3295,2020-01-14 09:45:00,2020-01-17 09:45:00,1925.35,1944.05,51
996,1,1,DMART,long,3469,2020-02-05 12:15:00,2020-02-10 09:15:00,2238.0,2322.7,44
997,2,2,DMART,long,4320,2020-05-20 13:15:00,2020-05-22 14:15:00,2411.55,2415.0,41
998,3,3,DMART,long,4982,2020-08-04 13:45:00,2020-08-07 09:15:00,2145.0,2155.3,46
999,4,4,DMART,long,5086,2020-08-19 09:15:00,2020-08-24 10:15:00,2287.0,2264.9,43
1000,5,5,DMART,long,5441,2020-09-30 12:15:00,2020-09-30 14:45:00,2176.8,2208.0,45
1001,6,6,DMART,long,5443,2020-10-01 09:15:00,2020-10-05 12:15:00,2220.0,2145.0,45
1002,7,7,DMART,long,5652,2020-10-27 12:45:00,2020-10-30 09:45:00,2176.6,2259.0,45
1003,8,8,DMART,long,6028,2020-12-14 09:15:00,2020-12-17 10:45:00,2720.5,2602.0,36
1004,9,9,DMART,long,6142,2020-12-31 09:15:00,2021-01-04 12:45:00,2729.9,2852.75,36
1005,10,10,DMART,long,6144,2021-01-04 13:45:00,2021-01-06 13:15:00,2860.85,2920.0,34
1006,11,11,DMART,long,7343,2021-05-26 09:45:00,2021-05-27 14:45:00,3133.6,3014.6,31
1007,12,12,DMART,long,7410,2021-06-04 09:15:00,2021-06-09 09:15:00,3231.6,3245.9,30
1008,13,13,DMART,long,7462,2021-06-15 09:15:00,2021-06-18 09:15:00,3369.75,3346.5,29
1009,14,14,DMART,long,7793,2021-07-26 12:15:00,2021-07-29 09:15:00,3454.0,3505.0,28
1010,15,15,DMART,long,7843,2021-08-03 14:45:00,2021-08-06 09:45:00,3567.15,3560.0,28
1011,16,16,DMART,long,7931,2021-08-16 14:45:00,2021-08-20 09:15:00,3644.95,3689.75,27
1012,17,17,DMART,long,7986,2021-08-26 10:45:00,2021-08-31 10:15:00,3850.25,3888.0,25
1013,18,18,DMART,long,7997,2021-09-01 09:15:00,2021-09-02 13:45:00,3981.95,3918.0,25
1014,19,19,DMART,long,8118,2021-09-17 09:15:00,2021-09-17 15:15:00,4154.5,4208.8,24
1015,20,20,DMART,long,8161,2021-09-23 10:45:00,2021-09-27 09:45:00,4458.45,4343.7,22
1016,21,21,DMART,long,8319,2021-10-13 10:45:00,2021-10-18 10:15:00,4886.85,5152.65,20
1017,22,22,DMART,long,8585,2021-11-17 11:15:00,2021-11-22 10:45:00,5166.95,4933.4,19
1018,23,23,DMART,long,10273,2022-05-31 09:45:00,2022-05-31 14:45:00,3894.0,3971.15,25
1019,24,24,DMART,long,10987,2022-08-18 14:15:00,2022-08-22 09:45:00,4472.9,4289.55,22
1020,0,0,DRREDDY,long,3260,2020-01-09 11:45:00,2020-01-14 09:15:00,2932.65,2957.0,34
1021,1,1,DRREDDY,long,3459,2020-02-04 11:15:00,2020-02-07 09:15:00,3233.0,3169.85,30
1022,2,2,DRREDDY,long,5015,2020-08-04 14:45:00,2020-08-07 09:15:00,4641.0,4683.0,21
1023,3,3,DRREDDY,long,5613,2020-10-13 09:15:00,2020-10-14 12:45:00,5283.0,5101.0,18
1024,4,4,DRREDDY,long,6200,2020-12-18 13:45:00,2020-12-21 14:15:00,5206.9,5071.45,19
1025,5,5,DRREDDY,long,6372,2021-01-11 09:15:00,2021-01-13 13:45:00,5384.4,5261.75,18
1026,6,6,DRREDDY,long,7032,2021-03-30 13:45:00,2021-04-05 09:45:00,4511.1,4464.55,22
1027,7,7,DRREDDY,long,7057,2021-04-07 09:15:00,2021-04-12 09:15:00,4672.45,4812.35,21
1028,8,8,DRREDDY,long,8355,2021-09-03 14:45:00,2021-09-08 09:15:00,4902.5,4890.65,20
1029,9,9,DRREDDY,long,8390,2021-09-13 13:45:00,2021-09-16 09:15:00,4942.0,4965.0,20
1030,10,10,DRREDDY,long,9314,2021-12-29 14:15:00,2022-01-03 11:15:00,4844.0,4881.15,20
1031,11,11,DRREDDY,long,10025,2022-03-24 09:15:00,2022-03-28 10:45:00,4220.0,4282.6,23
1032,12,12,DRREDDY,long,11261,2022-08-12 11:15:00,2022-08-18 09:15:00,4277.7,4193.1,23
1033,13,13,DRREDDY,long,11560,2022-09-21 09:15:00,2022-09-26 09:15:00,4250.0,4098.1,23
1034,14,14,DRREDDY,long,11586,2022-09-28 09:15:00,2022-09-28 14:15:00,4206.0,4264.45,23
1035,0,0,EICHERMOT,long,3333,2020-01-17 09:15:00,2020-01-22 09:15:00,216.11,211.56,462
1036,1,1,EICHERMOT,long,3697,2020-03-03 09:15:00,2020-03-04 12:15:00,177.78,171.25,562
1037,2,2,EICHERMOT,long,4441,2020-06-02 14:45:00,2020-06-04 12:15:00,173.37,171.65,576
1038,3,3,EICHERMOT,long,4604,2020-06-23 09:15:00,2020-06-25 12:15:00,178.05,179.9,561
1039,4,4,EICHERMOT,long,4900,2020-07-28 10:45:00,2020-07-31 10:15:00,209.56,208.98,477
1040,5,5,EICHERMOT,long,5207,2020-09-02 14:15:00,2020-09-07 09:45:00,2172.0,2181.5,46
1041,6,6,EICHERMOT,long,5867,2020-11-18 14:45:00,2020-11-23 09:45:00,2618.05,2571.3,38
1042,7,7,EICHERMOT,long,6295,2021-01-11 09:15:00,2021-01-12 15:15:00,2788.6,2864.0,35
1043,8,8,EICHERMOT,long,6296,2021-01-13 09:15:00,2021-01-18 09:45:00,2897.7,2846.95,34
1044,9,9,EICHERMOT,long,6867,2021-03-23 10:45:00,2021-03-25 10:45:00,2701.2,2604.3,37
1045,10,10,EICHERMOT,long,7372,2021-05-26 09:45:00,2021-05-31 09:15:00,2652.5,2658.45,37
1046,11,11,EICHERMOT,long,7995,2021-08-05 15:15:00,2021-08-09 14:15:00,2732.9,2720.75,36
1047,12,12,EICHERMOT,long,8232,2021-09-06 09:15:00,2021-09-08 12:15:00,2838.15,2767.95,35
1048,13,13,EICHERMOT,long,9020,2021-12-08 14:15:00,2021-12-13 09:15:00,2511.55,2531.5,39
1049,14,14,EICHERMOT,long,10207,2022-04-26 11:15:00,2022-04-29 09:15:00,2651.25,2679.0,37
1050,15,15,EICHERMOT,long,10475,2022-05-30 13:15:00,2022-06-02 09:45:00,2772.0,2757.55,36
1051,16,16,EICHERMOT,long,10682,2022-06-24 09:15:00,2022-06-29 10:15:00,2890.2,2847.5,34
1052,17,17,EICHERMOT,long,11101,2022-08-16 11:45:00,2022-08-19 09:15:00,3322.5,3432.45,30
1053,18,18,EICHERMOT,long,11158,2022-08-25 11:45:00,2022-08-26 12:15:00,3495.0,3365.45,28
1054,19,19,EICHERMOT,long,11289,2022-09-12 12:45:00,2022-09-15 09:15:00,3538.6,3623.0,28
1055,20,20,EICHERMOT,long,11666,2022-10-28 14:45:00,2022-11-02 10:15:00,3748.9,3740.65,26
1056,0,0,EMAMILTD,long,4844,2020-07-09 11:45:00,2020-07-10 12:15:00,237.0,228.4,421
1057,1,1,EMAMILTD,long,6086,2020-11-25 09:15:00,2020-12-01 09:15:00,411.0,449.15,243
1058,2,2,EMAMILTD,long,6463,2021-01-12 09:15:00,2021-01-12 15:15:00,474.25,479.0,210
1059,3,3,EMAMILTD,long,7205,2021-04-08 10:45:00,2021-04-12 11:15:00,516.3,503.0,193
1060,4,4,EMAMILTD,long,7487,2021-05-17 09:15:00,2021-05-20 10:45:00,508.95,504.95,196
1061,5,5,EMAMILTD,long,7866,2021-06-30 11:45:00,2021-07-05 09:45:00,556.9,559.2,179
1062,6,6,EMAMILTD,long,9708,2022-01-28 12:15:00,2022-02-02 09:15:00,495.7,494.25,201
1063,7,7,EMAMILTD,long,10461,2022-04-28 15:15:00,2022-05-04 09:15:00,491.8,489.2,203
1064,8,8,EMAMILTD,long,11049,2022-07-06 10:45:00,2022-07-11 09:45:00,449.6,462.05,222
1065,0,0,ENDURANCE,long,4211,2020-04-29 13:45:00,2020-05-04 09:15:00,641.9,633.05,155
1066,1,1,ENDURANCE,long,4430,2020-05-27 14:45:00,2020-06-01 09:15:00,657.85,727.7,152
1067,2,2,ENDURANCE,long,4464,2020-06-03 13:15:00,2020-06-08 09:15:00,799.55,852.0,125
1068,3,3,ENDURANCE,long,4573,2020-06-18 11:45:00,2020-06-23 09:15:00,869.4,883.0,115
1069,4,4,ENDURANCE,long,4925,2020-07-30 09:45:00,2020-08-04 09:15:00,959.4,935.0,104
1070,5,5,ENDURANCE,long,5055,2020-08-18 09:15:00,2020-08-21 09:15:00,1011.0,1071.0,98
1071,6,6,ENDURANCE,long,6186,2020-12-28 09:15:00,2020-12-29 11:15:00,1259.75,1297.5,79
1072,7,7,ENDURANCE,long,6193,2020-12-29 14:45:00,2021-01-01 09:15:00,1306.55,1350.5,76
1073,8,8,ENDURANCE,long,6215,2021-01-04 13:45:00,2021-01-07 09:15:00,1410.0,1430.45,70
1074,9,9,ENDURANCE,long,6547,2021-02-12 12:45:00,2021-02-16 12:45:00,1505.45,1465.15,66
1075,10,10,ENDURANCE,long,7361,2021-05-24 11:45:00,2021-05-27 09:45:00,1436.6,1482.5,69
1076,11,11,ENDURANCE,long,7398,2021-05-31 15:15:00,2021-06-03 09:15:00,1524.0,1490.0,65
1077,12,12,ENDURANCE,long,7866,2021-07-26 09:15:00,2021-07-29 09:45:00,1681.95,1666.3,59
1078,13,13,ENDURANCE,long,7883,2021-07-30 11:45:00,2021-08-04 09:45:00,1705.0,1751.0,58
1079,14,14,ENDURANCE,long,8461,2021-10-07 12:45:00,2021-10-12 09:15:00,1636.95,1690.0,61
1080,15,15,ENDURANCE,long,8586,2021-10-26 13:15:00,2021-10-28 11:15:00,1787.6,1774.65,55
1081,16,16,ENDURANCE,long,10549,2022-06-09 09:15:00,2022-06-13 09:15:00,1317.5,1274.05,75
1082,17,17,ENDURANCE,long,10656,2022-06-23 10:45:00,2022-06-28 09:15:00,1298.5,1377.1,77
1083,18,18,ENDURANCE,long,10757,2022-07-07 14:15:00,2022-07-12 09:15:00,1500.0,1514.45,66
1084,19,19,ENDURANCE,long,12086,2022-12-12 09:45:00,2022-12-14 14:45:00,1499.2,1438.0,66
1085,0,0,ESCORTS,long,3294,2020-01-14 09:15:00,2020-01-16 14:45:00,660.95,694.0,151
1086,1,1,ESCORTS,long,3295,2020-01-16 15:15:00,2020-01-21 11:45:00,696.5,705.8,143
1087,2,2,ESCORTS,long,3322,2020-01-23 12:15:00,2020-01-28 09:15:00,713.6,742.0,140
1088,3,3,ESCORTS,long,4048,2020-04-23 09:15:00,2020-04-24 12:45:00,775.05,730.3,129
1089,4,4,ESCORTS,long,4702,2020-07-07 14:45:00,2020-07-10 09:45:00,1109.0,1128.6,90
1090,5,5,ESCORTS,long,5784,2020-11-05 11:15:00,2020-11-10 09:15:00,1266.9,1360.9,78
1091,6,6,ESCORTS,long,5849,2020-11-18 09:15:00,2020-11-23 11:15:00,1427.4,1401.9,70
1092,7,7,ESCORTS,long,6528,2021-02-08 12:45:00,2021-02-11 09:45:00,1436.5,1430.1,69
1093,8,8,ESCORTS,long,7265,2021-05-10 09:15:00,2021-05-14 09:45:00,1179.85,1157.35,84
1094,9,9,ESCORTS,long,7698,2021-06-30 11:45:00,2021-07-05 09:15:00,1218.35,1208.85,82
1095,10,10,ESCORTS,long,7979,2021-08-04 13:15:00,2021-08-06 12:15:00,1227.5,1198.5,81
1096,11,11,ESCORTS,long,8041,2021-08-13 10:45:00,2021-08-17 12:15:00,1282.05,1241.0,78
1097,12,12,ESCORTS,long,8144,2021-08-30 11:45:00,2021-09-02 09:45:00,1372.15,1344.0,72
1098,13,13,ESCORTS,long,8611,2021-10-26 09:15:00,2021-10-29 10:15:00,1516.5,1529.3,65
1099,14,14,ESCORTS,long,9087,2021-12-23 12:15:00,2021-12-28 09:15:00,1852.1,1872.25,53
1100,15,15,ESCORTS,long,9091,2021-12-28 11:15:00,2021-12-31 09:45:00,1878.85,1907.2,53
1101,16,16,ESCORTS,long,10323,2022-05-20 14:45:00,2022-05-24 09:45:00,1639.9,1609.35,60
1102,17,17,ESCORTS,long,10826,2022-07-15 14:15:00,2022-07-20 11:15:00,1656.0,1739.15,60
1103,0,0,EXIDEIND,long,3401,2020-01-24 10:45:00,2020-01-24 13:15:00,204.65,205.1,488
1104,1,1,EXIDEIND,long,3406,2020-01-27 09:15:00,2020-01-30 10:15:00,207.2,202.5,482
1105,2,2,EXIDEIND,long,4169,2020-04-30 09:15:00,2020-05-04 09:15:00,158.2,149.5,632
1106,3,3,EXIDEIND,long,4351,2020-05-22 09:15:00,2020-05-28 09:15:00,156.75,157.85,637
1107,4,4,EXIDEIND,long,4832,2020-07-20 09:15:00,2020-07-23 09:15:00,160.8,159.85,621
